from_stop_I,to_stop_I,d,duration_avg,n_vehicles,route_type,d_walk,iswalk,route_importance,Price,rush_hour,star_reviews,Duration_Walk_min
1391,2513,776,125.7464789,71,1,810,TRUE,4,62.08,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,10.125
1392,1391,180,28.25352113,71,8,0,FALSE,5,18,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
1393,1400,274,92.58823529,17,3,305,TRUE,3,16.44,"9:00,12:00,16:00",1,3.8125
1394,424,132,40.25,20,3,0,FALSE,3,7.92,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
1395,415,201,80.52941176,17,6,0,FALSE,1,4.02,No rush hours,4,0
1396,3305,214,39.57142857,7,2,227,TRUE,5,21.4,"9:00,12:00,16:00",1,2.8375
1397,4026,692,116.7419355,31,2,707,TRUE,5,69.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,8.8375
1397,2467,845,147.0625,32,2,0,FALSE,5,84.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
1398,1403,179,43,16,9,217,TRUE,3,10.74,"9:00,12:00,16:00",3,2.7125
1399,3871,157,39.08695652,23,4,289,TRUE,2,6.28,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,3.6125
1400,4023,107,32.29411765,17,9,111,TRUE,3,6.42,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,1.3875
1401,1179,206,33.39534884,43,0,0,FALSE,3,12.36,"9:00,12:00,16:00",1,0
1401,4172,184,37.56818182,44,2,219,TRUE,5,18.4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,2.7375
1402,116,202,42,16,5,0,FALSE,1,4.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
1403,1402,272,51,16,7,0,FALSE,1,5.44,No rush hours,1,0
1404,229,286,52.03030303,33,0,0,FALSE,3,17.16,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
1405,3348,224,36.91666667,12,1,232,TRUE,4,17.92,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,2.9
1406,1407,277,37,30,8,285,TRUE,5,27.7,"9:00,12:00,16:00",5,3.5625
1407,1046,499,79,30,3,0,FALSE,3,29.94,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
1408,1409,198,27,30,1,209,TRUE,4,15.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,2.6125
1409,1406,361,49,30,9,0,FALSE,3,21.66,"9:00,12:00,16:00",1,0
1410,1411,178,28.79166667,24,8,244,TRUE,5,17.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,3.05
1411,5067,74,12.91666667,24,9,87,TRUE,3,4.44,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,1.0875
1412,1413,165,26.79166667,24,0,170,TRUE,3,9.9,"9:00,12:00,16:00",3,2.125
1413,1410,278,44.70833333,24,0,0,FALSE,3,16.68,No rush hours,1,0
1414,1415,366,64.06666667,30,7,399,TRUE,1,7.32,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,4.9875
1415,3985,129,24.45454545,11,1,217,TRUE,4,10.32,"9:00,12:00,16:00",1,2.7125
1415,1412,247,40.70833333,24,2,0,FALSE,5,24.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
1416,1421,451,57.77358491,53,4,507,TRUE,2,18.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,6.3375
1417,1418,620,97,17,3,769,TRUE,3,37.2,"9:00,12:00,16:00",2,9.6125
1418,297,429,71,17,8,0,FALSE,5,42.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
1419,1420,752,121,17,6,967,TRUE,1,15.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,12.0875
1420,1417,312,44,17,8,0,FALSE,5,31.2,"9:00,12:00,16:00",0,0
1421,4864,184,25.77358491,53,5,725,TRUE,1,3.68,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,9.0625
1422,1416,448,66.16981132,53,4,0,FALSE,2,17.92,No rush hours,3,0
1423,1001,549,89.85714286,14,1,0,FALSE,4,43.92,"9:00,12:00,16:00",2,0
1424,3361,382,54,5,1,392,TRUE,4,30.56,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,4.9
1425,4654,166,30.28571429,7,0,178,TRUE,3,9.96,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,2.225
1426,3550,359,52.28571429,7,5,0,FALSE,1,7.18,"9:00,12:00,16:00",5,0
1427,2594,153,27.06451613,31,5,165,TRUE,1,3.06,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,2.0625
1428,1315,195,39.13043478,46,8,0,FALSE,5,19.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
1429,3905,238,40.84615385,39,0,287,TRUE,3,14.28,"9:00,12:00,16:00",3,3.5875
1429,1426,222,32.85714286,7,6,0,FALSE,1,4.44,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
1430,1766,266,46.2195122,41,6,0,FALSE,1,5.32,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
1431,686,267,52.075,40,8,0,FALSE,5,26.7,No rush hours,5,0
1432,1641,137,20.79310345,29,3,143,TRUE,3,8.22,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,1.7875
1433,346,233,41.625,40,9,0,FALSE,3,13.98,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
1434,538,163,25.54945055,91,2,0,FALSE,5,16.3,"9:00,12:00,16:00",5,0
1435,1078,198,36.98245614,57,1,0,FALSE,4,15.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
1436,1442,327,48.52631579,76,5,337,TRUE,1,6.54,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,4.2125
1437,724,124,20.72727273,55,7,0,FALSE,1,2.48,"9:00,12:00,16:00",5,0
1438,1448,274,43.92391304,92,4,289,TRUE,2,10.96,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,3.6125
1439,1445,160,23.525,40,7,169,TRUE,1,3.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.1125
1440,706,163,23.35714286,42,7,0,FALSE,1,3.26,"9:00,12:00,16:00",0,0
1441,1435,207,38.75438596,57,2,0,FALSE,5,20.7,No rush hours,1,0
1442,2151,250,30.47272727,55,0,260,TRUE,3,15,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,3.25
1443,1446,274,38.92857143,42,5,291,TRUE,1,5.48,"9:00,12:00,16:00",3,3.6375
1444,3646,292,49.625,48,7,302,TRUE,1,5.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,3.775
1445,1791,277,41.225,40,5,286,TRUE,1,5.54,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,3.575
1446,1440,190,32.14285714,42,8,0,FALSE,5,19,"9:00,12:00,16:00",4,0
1447,47,200,30.65853659,41,5,0,FALSE,1,4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
1448,2118,336,48.69230769,39,1,348,TRUE,4,26.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,4.35
1448,215,110,20.62264151,53,1,0,FALSE,4,8.8,"9:00,12:00,16:00",5,0
1449,1839,163,31.85263158,95,1,166,TRUE,4,13.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,2.075
1451,1449,172,33.75789474,95,9,0,FALSE,3,10.32,No rush hours,1,0
1452,1458,166,25.81632653,49,0,178,TRUE,3,9.96,"9:00,12:00,16:00",3,2.225
1453,1455,221,38.45054945,91,9,225,TRUE,3,13.26,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,2.8125
1454,3692,117,22.66315789,95,6,122,TRUE,1,2.34,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,1.525
1455,1456,121,21.47252747,91,0,163,TRUE,3,7.26,"9:00,12:00,16:00",0,2.0375
1456,1806,309,58.42857143,91,2,336,TRUE,5,30.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,4.2
1457,1454,224,44.32631579,95,3,0,FALSE,3,13.44,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
1458,1270,260,45.32653061,49,9,0,FALSE,3,15.6,"9:00,12:00,16:00",1,0
1459,964,177,28.6875,16,1,0,FALSE,4,14.16,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
1460,1464,137,23,53,0,152,TRUE,3,8.22,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,1.9
1461,2084,162,25.71014493,69,4,175,TRUE,2,6.48,No rush hours,5,2.1875
1462,1479,173,24.56578947,76,3,182,TRUE,3,10.38,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,2.275
1463,295,207,31,7,0,0,FALSE,3,12.42,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
1464,605,272,45.64150943,53,2,0,FALSE,5,27.2,"9:00,12:00,16:00",4,0
1465,3214,334,65,7,9,0,FALSE,3,20.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
1466,2230,165,23.10714286,28,8,174,TRUE,5,16.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.175
1467,1466,257,35.25,28,2,0,FALSE,5,25.7,"9:00,12:00,16:00",5,0
1468,60,298,44.44444444,63,3,0,FALSE,3,17.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
1469,4362,195,28,18,9,222,TRUE,3,11.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,2.775
1469,2533,193,36.65909091,44,4,222,TRUE,2,7.72,"9:00,12:00,16:00",0,2.775
1470,1468,80,11.76190476,63,3,0,FALSE,3,4.8,No rush hours,1,0
1471,1473,298,32.43478261,23,9,342,TRUE,3,17.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,4.275
1472,1827,202,19.60869565,23,0,211,TRUE,3,12.12,"9:00,12:00,16:00",0,2.6375
1473,1472,190,19.60869565,23,7,0,FALSE,1,3.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
1474,2787,181,32.41304348,46,3,190,TRUE,3,10.86,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,2.375
1475,2208,205,64,20,3,280,TRUE,3,12.3,"9:00,12:00,16:00",0,3.5
1476,1480,210,32,18,4,276,TRUE,2,8.4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,3.45
1477,361,122,28.38461538,13,9,0,FALSE,3,7.32,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
1477,3245,207,37.06818182,44,1,220,TRUE,4,16.56,"9:00,12:00,16:00",3,2.75
1478,2337,702,127,5,0,767,TRUE,3,42.12,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,9.5875
1478,2116,101,18.85074627,67,6,119,TRUE,1,2.02,No rush hours,0,1.4875
1478,4574,159,37.25,16,7,217,TRUE,1,3.18,"9:00,12:00,16:00",5,2.7125
1478,4895,110,23,29,8,135,TRUE,5,11,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,1.6875
1479,385,137,19.64473684,76,9,0,FALSE,3,8.22,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
1480,2532,496,85,18,2,665,TRUE,5,49.6,"9:00,12:00,16:00",3,8.3125
1481,1484,230,33.45945946,37,7,272,TRUE,1,4.6,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,3.4
1482,1489,110,15,11,7,123,TRUE,1,2.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,1.5375
1483,2434,122,23.10606061,66,9,135,TRUE,3,7.32,"9:00,12:00,16:00",4,1.6875
1484,3372,316,50.45945946,37,4,408,TRUE,2,12.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,5.1
1485,4702,373,48.65,20,9,389,TRUE,3,22.38,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,4.8625
1486,3104,187,38.90769231,65,8,264,TRUE,5,18.7,No rush hours,2,3.3
1486,3105,174,34.47368421,38,7,209,TRUE,1,3.48,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,2.6125
1486,4973,193,42.70588235,68,3,281,TRUE,3,11.58,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,3.5125
1486,3103,181,30.25714286,35,8,246,TRUE,5,18.1,"9:00,12:00,16:00",2,3.075
1487,3504,825,93.75,28,8,883,TRUE,5,82.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,11.0375
1488,1499,133,33,15,1,148,TRUE,4,10.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,1.85
1489,195,163,27,11,3,0,FALSE,3,9.78,"9:00,12:00,16:00",3,0
1490,2154,94,13.02702703,37,7,108,TRUE,1,1.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,1.35
1490,3572,652,109.2318841,69,9,747,TRUE,3,39.12,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,9.3375
1492,4338,229,31.16129032,31,0,244,TRUE,3,13.74,No rush hours,0,3.05
1493,2520,147,19.51428571,35,5,153,TRUE,1,2.94,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,1.9125
1494,1498,159,28,16,6,173,TRUE,1,3.18,"9:00,12:00,16:00",0,2.1625
1495,1494,192,34,16,8,0,FALSE,5,19.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
1496,529,742,137.2745098,51,0,0,FALSE,3,44.52,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
1496,1759,397,57.0989011,91,0,481,TRUE,3,23.82,"9:00,12:00,16:00",0,6.0125
1496,527,645,96.14285714,77,2,0,FALSE,5,64.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
1497,1857,179,32,16,6,186,TRUE,1,3.58,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,2.325
1498,1497,216,39,16,1,0,FALSE,4,17.28,"9:00,12:00,16:00",1,0
1499,1903,178,26,15,2,214,TRUE,5,17.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,2.675
1500,2439,182,35.63636364,66,5,186,TRUE,1,3.64,No rush hours,5,2.325
1501,1503,219,24.65384615,26,0,226,TRUE,3,13.14,"9:00,12:00,16:00",2,2.825
1502,1908,486,63.4,5,2,493,TRUE,5,48.6,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,6.1625
1503,3902,192,24.76923077,26,5,211,TRUE,1,3.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,2.6375
1504,822,164,21.70068027,147,2,0,FALSE,5,16.4,"9:00,12:00,16:00",0,0
1505,1142,231,34.425,40,4,0,FALSE,2,9.24,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
1506,4826,278,46.77777778,18,6,304,TRUE,1,5.56,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,3.8
1506,92,140,31.65217391,184,3,0,FALSE,3,8.4,"9:00,12:00,16:00",5,0
1506,4442,959,305.5,8,4,0,FALSE,2,38.36,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
1507,2218,207,34.56097561,41,5,220,TRUE,1,4.14,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,2.75
1508,2383,178,62.76470588,102,2,325,TRUE,5,17.8,No rush hours,0,4.0625
1509,1508,110,21.78431373,102,3,0,FALSE,3,6.6,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
1510,4136,154,50.56862745,204,3,173,TRUE,3,9.24,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.1625
1511,4139,224,58,16,2,297,TRUE,5,22.4,"9:00,12:00,16:00",4,3.7125
1511,445,264,82.44444444,18,9,0,FALSE,3,15.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
1512,1177,170,25.5625,16,4,0,FALSE,2,6.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
1513,2667,161,35.96969697,99,7,174,TRUE,1,3.22,"9:00,12:00,16:00",2,2.175
1514,342,393,63.82352941,51,7,0,FALSE,1,7.86,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
1515,3130,204,33.12195122,41,9,220,TRUE,3,12.24,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,2.75
1516,1939,174,40.89795918,98,6,200,TRUE,1,3.48,"9:00,12:00,16:00",2,2.5
1517,4461,151,37.21568627,51,5,171,TRUE,1,3.02,No rush hours,2,2.1375
1518,679,212,35.91666667,48,5,0,FALSE,1,4.24,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
1519,1529,103,16.0483871,62,1,114,TRUE,4,8.24,"9:00,12:00,16:00",4,1.425
1520,1522,219,35.13793103,58,2,246,TRUE,5,21.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,3.075
1521,1519,197,31.30645161,62,8,0,FALSE,5,19.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
1522,1524,252,39.06896552,58,5,266,TRUE,1,5.04,"9:00,12:00,16:00",5,3.325
1523,1521,217,32.69354839,62,1,0,FALSE,4,17.36,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
1524,1526,234,37.24137931,58,6,248,TRUE,1,4.68,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,3.1
1525,1523,220,33.30645161,62,2,0,FALSE,5,22,"9:00,12:00,16:00",3,0
1526,3648,344,56.62068966,58,7,381,TRUE,1,6.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,4.7625
1527,1540,190,27.21052632,76,8,195,TRUE,5,19,No rush hours,2,2.4375
1528,3574,270,53.56521739,23,9,308,TRUE,3,16.2,"9:00,12:00,16:00",0,3.85
1529,1882,188,28.59677419,62,9,198,TRUE,3,11.28,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,2.475
1530,3235,73,12.6097561,41,1,101,TRUE,4,5.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,1.2625
1531,1533,233,33.68421053,76,7,241,TRUE,1,4.66,"9:00,12:00,16:00",3,3.0125
1532,2461,279,51.90322581,31,7,320,TRUE,1,5.58,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,4
1532,3101,107,26,7,6,154,TRUE,1,2.14,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,1.925
1533,1255,220,31.30263158,76,6,0,FALSE,1,4.4,"9:00,12:00,16:00",4,0
1534,3542,209,23.43589744,39,9,389,TRUE,3,12.54,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,4.8625
1535,1889,178,24.48,50,7,191,TRUE,1,3.56,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,2.3875
1536,1532,207,33.23684211,38,9,0,FALSE,3,12.42,No rush hours,4,0
1536,1542,272,48.275,40,6,330,TRUE,1,5.44,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,4.125
1537,1539,611,87.94444444,54,1,624,TRUE,4,48.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,7.8
1538,1505,154,23.375,40,5,0,FALSE,1,3.08,"9:00,12:00,16:00",4,0
1539,4462,217,31.12962963,54,8,235,TRUE,5,21.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.9375
1540,1531,197,27.93421053,76,5,0,FALSE,1,3.94,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
1541,1054,240,35,8,7,0,FALSE,1,4.8,"9:00,12:00,16:00",4,0
1542,1538,149,22.375,40,0,0,FALSE,3,8.94,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
1543,4862,148,45.31506849,73,9,169,TRUE,3,8.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,2.1125
1544,4455,299,43.73684211,57,8,314,TRUE,5,29.9,"9:00,12:00,16:00",2,3.925
1545,1530,257,37.56097561,41,0,0,FALSE,3,15.42,No rush hours,4,0
1546,81,81,16,4,5,0,FALSE,1,1.62,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
1546,1598,673,95.96969697,33,1,686,TRUE,4,53.84,"9:00,12:00,16:00",2,8.575
1547,2191,234,32.26,50,7,248,TRUE,1,4.68,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,3.1
1548,3911,169,21.82758621,29,9,187,TRUE,3,10.14,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.3375
1549,2744,199,27.93103448,29,8,202,TRUE,5,19.9,"9:00,12:00,16:00",1,2.525
1550,3586,148,31.7826087,23,0,243,TRUE,3,8.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,3.0375
1551,627,511,83.54471545,123,2,0,FALSE,5,51.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
1551,942,985,123.3,20,3,0,FALSE,3,59.1,"9:00,12:00,16:00",1,0
1552,4801,136,13.94,50,1,162,TRUE,4,10.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,2.025
1553,97,123,39.26875,160,0,0,FALSE,3,7.38,No rush hours,2,0
1554,120,95,25.23333333,30,0,0,FALSE,3,5.7,"9:00,12:00,16:00",1,0
1555,1563,285,52.25,28,8,299,TRUE,5,28.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,3.7375
1556,4377,100,24.75,8,4,133,TRUE,2,4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,1.6625
1556,4378,73,11.51086957,92,4,80,TRUE,2,2.92,"9:00,12:00,16:00",0,1
1557,4484,178,76.10679612,103,1,434,TRUE,4,14.24,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,5.425
1558,1564,184,36.86666667,30,7,207,TRUE,1,3.68,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,2.5875
1559,1561,200,37.35714286,28,1,208,TRUE,4,16,"9:00,12:00,16:00",3,2.6
1560,1558,209,40.7,30,6,0,FALSE,1,4.18,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
1561,2626,269,50.07142857,28,4,279,TRUE,2,10.76,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,3.4875
1562,1554,295,58.7,30,0,0,FALSE,3,17.7,No rush hours,3,0
1563,4529,177,33,28,4,192,TRUE,2,7.08,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.4
1564,1562,179,35,30,6,0,FALSE,1,3.58,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
1565,4527,247,38.74074074,27,8,265,TRUE,5,24.7,"9:00,12:00,16:00",2,3.3125
1566,1932,127,17.35616438,73,3,133,TRUE,3,7.62,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,1.6625
1567,1572,296,44.51388889,72,3,319,TRUE,3,17.76,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,3.9875
1567,2638,165,28.79487179,78,5,181,TRUE,1,3.3,"9:00,12:00,16:00",4,2.2625
1568,2638,147,20.05050505,99,8,198,TRUE,5,14.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.475
1569,1572,298,45.8440367,109,1,298,TRUE,4,23.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,3.725
1570,4567,208,28.05813953,172,4,217,TRUE,2,8.32,"9:00,12:00,16:00",4,2.7125
1571,4398,161,20.92857143,28,6,168,TRUE,1,3.22,No rush hours,2,2.1
1572,1576,329,51.81767956,181,7,336,TRUE,1,6.58,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,4.2
1573,904,250,42.20689655,29,5,0,FALSE,1,5,"9:00,12:00,16:00",1,0
1574,4120,192,29,15,9,208,TRUE,3,11.52,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,2.6
1575,1921,96,60.90625,32,3,264,TRUE,3,5.76,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,3.3
1576,873,529,84.44751381,181,4,0,FALSE,2,21.16,"9:00,12:00,16:00",1,0
1577,4350,519,66,20,9,535,TRUE,3,31.14,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,6.6875
1578,1742,256,44.02857143,35,5,266,TRUE,1,5.12,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,3.325
1579,254,163,156.9803922,51,4,0,FALSE,2,6.52,"9:00,12:00,16:00",3,0
1580,1582,134,21.50943396,53,7,154,TRUE,1,2.68,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,1.925
1581,1027,829,98.15769231,260,0,0,FALSE,3,49.74,No rush hours,1,0
1582,1584,284,44.69811321,53,7,303,TRUE,1,5.68,"9:00,12:00,16:00",3,3.7875
1583,4640,220,35.86538462,52,9,235,TRUE,3,13.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,2.9375
1584,1586,193,34.24719101,89,3,221,TRUE,3,11.58,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,2.7625
1585,4102,312,64.94285714,35,4,376,TRUE,2,12.48,"9:00,12:00,16:00",4,4.7
1585,1583,328,51.59615385,52,1,0,FALSE,4,26.24,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
1586,1587,310,72.56179775,89,9,332,TRUE,3,18.6,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,4.15
1587,329,232,55.36538462,104,4,0,FALSE,2,9.28,"9:00,12:00,16:00",0,0
1588,1585,165,42.74712644,87,3,0,FALSE,3,9.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
1588,2958,164,58.64285714,14,0,224,TRUE,3,9.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,2.8
1589,4869,254,98.84444444,90,0,294,TRUE,3,15.24,No rush hours,4,3.675
1590,1599,176,38.54054054,74,8,180,TRUE,5,17.6,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,2.25
1591,4505,270,52.79310345,29,0,379,TRUE,3,16.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,4.7375
1592,1590,112,24.27027027,74,3,0,FALSE,3,6.72,"9:00,12:00,16:00",3,0
1593,1595,161,30.58333333,72,2,162,TRUE,5,16.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,2.025
1594,1592,158,34.39189189,74,2,0,FALSE,5,15.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
1595,1242,247,46.95833333,72,8,0,FALSE,5,24.7,"9:00,12:00,16:00",2,0
1596,1594,160,35.12162162,74,3,0,FALSE,3,9.6,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
1597,4235,238,27.85714286,21,8,297,TRUE,5,23.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,3.7125
