stop_I,lat,lon,"name,NumOfParking,NumOfParkedCars"
1247,49.89350274,-97.18008686,"Eastbound Ellice at Minto,40,0"
1248,49.89366106,-97.17985812,"Westbound Ellice at Minto,40,0"
1249,49.89325149,-97.17213189,"Eastbound Ellice at Banning,30,0"
1250,49.89340934,-97.17187529,"Westbound Ellice at Banning,10,0"
1251,49.89332236,-97.1743431,"Eastbound Ellice at Ingersoll,30,0"
1252,49.89348022,-97.17408651,"Westbound Ellice at Ingersoll,10,0"
1253,49.93967419,-97.14383912,"Northbound Sinclair at Primrose North,40,0"
1254,49.93834497,-97.14508877,"Southbound Sinclair at Cherryhill,10,0"
1255,49.88874424,-97.30020758,"Westbound Ness at Cavalier,0,0"
1256,49.94404842,-97.15188076,"Eastbound Jefferson at Fir,20,0"
1257,49.9447584,-97.15409772,"Eastbound Jefferson at McPhillips East,30,0"
1258,49.9448958,-97.15481728,"Northbound McPhillips at Jefferson,10,0"
1259,49.94492088,-97.15526236,"Southbound McPhillips at Jefferson,10,0"
1260,49.94385801,-97.15573506,"Northbound McPhillips at Richardson,40,0"
1261,49.94294284,-97.1570105,"Southbound McPhillips at Dafoe,30,0"
1262,49.93989982,-97.14388619,"Southbound Sinclair at Bluebell,10,0"
1263,49.87002245,-97.30857491,"Southbound Bedson at Coleridge Park,10,0"
1264,49.8947517,-96.96859807,"Southbound Ravenhurst at Edmund Gale,40,0"
1265,49.91164952,-97.19932245,"Southbound St James at Dublin,20,0"
1266,49.86915785,-97.29134838,"Southbound Westwood at Leacock,10,0"
1267,49.94459458,-97.20548171,"Westbound Kinver at Cropo West,20,0"
1268,49.86012865,-97.13026176,"Northbound Osborne at Balfour,20,0"
1269,49.90856798,-97.19956256,"Southbound St James at Dublin South,40,0"
1270,49.94929157,-97.18251532,"Northbound Mandalay at Mapleton,30,0"
1271,49.92848472,-97.1371348,"Eastbound Bannerman at Andrews,0,0"
1272,49.92763297,-97.13730697,"Westbound Cathedral at Andrews,10,0"
1273,49.92249391,-97.13824347,"Westbound Mountain at Powers,40,0"
1274,49.92225728,-97.13807147,"Eastbound Mountain at Powers,0,0"
1275,49.92323245,-97.14054175,"Westbound Mountain at Andrews,0,0"
1276,49.92323263,-97.14111297,"Eastbound Mountain at Andrews,40,0"
1277,49.91528508,-97.14360566,"Westbound Selkirk at Salter West,0,0"
1278,49.95073622,-97.12474759,"Westbound Templeton at McGregor,20,0"
1279,49.91530433,-97.14424571,"Eastbound Selkirk at Salter West,0,0"
1280,49.95497993,-97.15204782,"Westbound Leila at Watson,30,0"
1281,49.88838466,-97.15847686,"Eastbound Portage at Sherbrook,0,0"
1282,49.86068335,-97.15530033,"Northbound Stafford at Carter,0,0"
1283,49.87995495,-97.15952145,"Northbound Sherbrook at Misericordia Health Ctr,10,0"
1284,49.88556214,-97.15577211,"Eastbound Broadway at Young,0,0"
1285,49.88170762,-97.15887014,"Eastbound Westminster at Sherbrook,10,0"
1286,49.88210258,-97.1593841,"Northbound Sherbrook at Westminster,40,0"
1287,49.88409716,-97.15923863,"Northbound Sherbrook at Sara,10,0"
1288,49.88185065,-97.15937976,"Westbound Westminster at Sherbrook,20,0"
1289,49.88646908,-97.15906487,"Northbound Sherbrook at Broadway North,30,0"
1290,49.88522918,-97.1591538,"Northbound Sherbrook at Broadway South,0,0"
1291,49.87847614,-97.21909764,"Eastbound Portage at Ferry,20,0"
1292,49.8784408,-97.22089456,"Eastbound Portage at Rutland,10,0"
1293,49.87858821,-97.21411032,"Eastbound Portage at Riveroaks,20,0"
1294,49.87852749,-97.21659024,"Eastbound Portage at Roseberry,10,0"
1295,49.87803596,-97.22734019,"Eastbound Portage at Deer Lodge,40,0"
1296,49.82102803,-97.08196846,"Southbound St Anne's at Southglen,20,0"
1297,49.88570787,-97.15532106,"Westbound Broadway at Young,10,0"
1298,49.94028085,-97.1401642,"Eastbound Jefferson at Teakwood,10,0"
1299,49.94006312,-97.1671274,"Northbound Fife at Inkster,0,0"
1300,49.88730424,-97.16067591,"Southbound Maryland at Portage South,10,0"
1301,49.88199449,-97.1610726,"Southbound Maryland at Westminster,10,0"
1302,49.88356678,-97.16095717,"Southbound Maryland at Alloway,0,0"
1303,49.94659393,-97.15978445,"Eastbound Jefferson at Watson,0,0"
1304,49.94212738,-97.14593309,"Eastbound Jefferson at Airlies East,0,0"
1305,49.87856253,-97.16020078,"Northbound Sherbrook at West Gate,10,0"
1306,49.87924588,-97.16131623,"Southbound Maryland at Woodrow,10,0"
1307,49.89277531,-97.11219434,"Northbound Des Meurons at Provencher Sud,40,0"
1308,49.9116611,-97.2070248,"Eastbound Dublin at King Edward,10,0"
1309,49.94119954,-97.14304179,"Eastbound Jefferson at Sinclair,30,0"
1310,49.93430653,-97.17055103,"Northbound Fife at Admiral,20,0"
1311,49.93275552,-97.17087453,"Westbound Mountain at Fife,10,0"
1312,49.88572067,-97.16008178,"Eastbound Broadway at Maryland,10,0"
1313,49.88581887,-97.15833783,"Westbound Broadway at Furby,10,0"
1314,49.80327995,-97.11587249,"Southbound St Mary's at Normand Park,30,0"
1315,49.80333835,-97.11559226,"Northbound St Mary's at Normand Park,10,0"
1316,49.91405799,-97.06106235,"Northbound Molson at Snowdon,0,0"
1317,49.91836573,-97.0572535,"Northbound Molson at Aluthra,10,0"
1318,49.92035763,-97.05534837,"Northbound Molson at Golden Eagle,20,0"
1319,49.90226897,-97.06557377,"Eastbound Reenders at Lagimodiere East,40,0"
1320,49.90419301,-97.06821259,"Northbound Panet at Reenders,20,0"
1321,49.95206046,-97.14553769,"Northbound Garden City Terminal at Garden City Centre (17 Misericordia),30,0"
1322,49.90927695,-97.06670018,"Southbound Molson at Brewer,40,0"
1323,49.91114314,-97.06318506,"Northbound Molson at Concordia,30,0"
1324,49.95073788,-97.19504903,"Northbound Keewatin at Paramount,0,0"
1325,49.94816002,-97.1952848,"Southbound Keewatin at Inkster Garden South,10,0"
1326,49.94821005,-97.19503201,"Northbound Keewatin at Inkster Garden South,20,0"
1327,49.90043356,-97.07093907,"Northbound Panet at Talbot,40,0"
1328,49.949133,-97.20174442,"Westbound Garton at Rose Hill,40,0"
1329,49.94854128,-97.20534897,"Westbound Garton at Belton,10,0"
1330,49.95474023,-97.19502486,"Northbound Dr Jose Rizal at Adsum,10,0"
1331,49.94901977,-97.19504356,"Northbound Keewatin at Inkster Garden,40,0"
1332,49.87889564,-97.1260152,"Southbound St Mary's at Walmer,20,0"
1333,49.87937636,-97.12626106,"Northbound St Mary's at Eugenie,0,0"
1334,49.87704321,-97.12271846,"Southbound St Mary's at Enfield,40,0"
1335,49.87695979,-97.12201182,"Northbound St Mary's at Enfield,20,0"
1336,49.88193422,-97.10161995,"Eastbound Marion at Dufresne,20,0"
1337,49.88212998,-97.10258672,"Westbound Marion at Dufresne,40,0"
1338,49.88109967,-97.12769774,"Northbound St Mary's at Marion,30,0"
1339,49.93232979,-97.14636487,"Northbound Arlington at Atlantic,20,0"
1340,49.93084304,-97.14732767,"Westbound Cathedral at Arlington,0,0"
1341,49.93075693,-97.14756786,"Northbound Arlington at Cathedral,20,0"
1342,49.92899862,-97.14898689,"Northbound Arlington at Church,30,0"
1343,49.9316554,-97.14413329,"Eastbound Atlantic at Parr,10,0"
1344,49.92587362,-97.1493156,"Eastbound Mountain at Parr,0,0"
1345,49.91933601,-97.15675452,"Eastbound Selkirk at Arlington,20,0"
1346,49.93391994,-97.14511933,"Northbound Arlington at Inkster,10,0"
1347,49.81517532,-97.14730042,"Southbound University at Thatcher,0,0"
1348,49.88500421,-97.1710652,"Eastbound Portage at Lenore,20,0"
1349,49.85797689,-97.11241001,"Southbound St Mary's at Elm Park,20,0"
1350,49.92979454,-97.12299661,"Southbound Main at McAdam,10,0"
1351,49.90948039,-97.02546318,"Southbound Plessis at Devonshire,20,0"
1352,49.89347531,-96.97635174,"Westbound Pandora at Redonda,40,0"
1353,49.89358876,-96.96845197,"Southbound Ravenhurst at Pandora,40,0"
1354,49.90073037,-96.97920943,"Eastbound Kildare at Redonda,0,0"
1355,49.89398429,-96.9787115,"Northbound Redonda at Pandora,10,0"
1356,49.94895947,-97.13336178,"Westbound Leila at Monsey,10,0"
1357,49.94964149,-97.13549613,"Westbound Leila at Sinclair,40,0"
1358,49.94725796,-97.12825603,"Westbound Leila at Ambassador,20,0"
1359,49.94837247,-97.13154443,"Westbound Leila at Diplomat,0,0"
1360,49.95901773,-97.17639072,"Eastbound Jefferson at Gardenia,30,0"
1361,49.95923765,-97.17664733,"Westbound Jefferson at Gardenia,30,0"
1362,49.94985161,-97.13569712,"Southbound Sinclair at Leila,30,0"
1363,49.95078679,-97.1390346,"Westbound Leila at Jack Donner,0,0"
1364,49.92249203,-97.04961985,"Westbound Grassie at Lagimodiere,30,0"
1365,49.92237283,-97.04948534,"Eastbound Grassie at Lagimodiere,0,0"
1366,49.90500763,-97.0951155,"Eastbound Talbot at Grey,20,0"
1367,49.90515633,-97.09485895,"Southbound Grey at Talbot,0,0"
1368,49.8854203,-97.16950418,"Eastbound Portage at Arlington,0,0"
1369,49.85221186,-97.04687195,"Northbound Royal Mint at Blue Mountain South,0,0"
1370,49.85366459,-97.04447606,"Northbound Royal Mint at Blue Mountain,40,0"
1371,49.81993065,-97.08142794,"Southbound St Anne's at Southglen South,30,0"
1372,49.81598199,-97.09723746,"Eastbound Southglen at Dakota East,0,0"
1373,49.81611706,-97.09724606,"Westbound Southglen at Dakota East,0,0"
1374,49.8200973,-97.08117109,"Northbound St Anne's at Southglen South,30,0"
1375,49.81724969,-97.09392074,"Westbound Southglen at Amersham,40,0"
1376,49.81716604,-97.0937572,"Eastbound Southglen at Amersham,30,0"
1377,49.84341356,-97.08393409,"Eastbound Beaverhill at Willowlake,30,0"
1378,49.81640773,-97.08379157,"Westbound Warde at Lanyon,40,0"
1379,49.90504648,-97.10515556,"Southbound Watt at Nairn,10,0"
1380,49.90488125,-97.10495313,"Westbound Nairn at Watt,30,0"
1381,49.81938383,-97.09898087,"Northbound Dakota at Dakota Community Club,20,0"
1382,49.81905785,-97.09939682,"Southbound Dakota at Dakota Community Club,40,0"
1383,49.88687433,-97.12379889,"Northbound Tache at Despins,40,0"
1384,49.88622867,-97.12392138,"Southbound Tache at Dollard Nord,0,0"
1385,49.88915631,-97.12418377,"Southbound Tache at De La Cathedrale,40,0"
1386,49.91416119,-97.12077593,"Eastbound Hespeler at Beatrice,10,0"
1387,49.91530579,-97.12424185,"Eastbound Hespeler at Glenwood,0,0"
1388,49.91165298,-97.11698718,"Southbound Henderson at Dearborn,40,0"
1389,49.91290182,-97.11689675,"Eastbound Hespeler at Henderson,0,0"
1390,49.90619249,-97.1114338,"Eastbound Nairn at Stadacona,20,0"
1391,49.90482812,-97.10555408,"Eastbound Nairn at Watt,20,0"
1392,49.90525472,-97.10798858,"Eastbound Nairn at Desalaberry,30,0"
1393,49.89491822,-97.13284409,"Southbound Waterfront at Lombard,20,0"
1394,49.90169769,-97.14441972,"Westbound Elgin at Ellen,10,0"
1395,49.89700695,-97.13742832,"Eastbound McDermot at Rorie,20,0"
1396,49.82189965,-97.13194452,"Eastbound Riel at Fernleaf,40,0"
1397,49.8529132,-97.1257266,"Southbound Dunkirk Ramp SB to Dunkirk SB at Kingston Row,40,0"
1398,49.89600548,-97.13333126,"Northbound Waterfront at McDermot,40,0"
1399,49.85376362,-97.1265841,"Northbound Dunkirk Ramp to Kingston at Kingston Row,40,0"
1400,49.89249558,-97.13210218,"Southbound Waterfront at Pioneer,10,0"
1401,49.88285174,-97.29953754,"Westbound Portage at Cavalier,0,0"
1402,49.89798808,-97.13858811,"Westbound Bannatyne at Main,30,0"
1403,49.89722822,-97.134969,"Westbound Bannatyne at Rorie,10,0"
1404,49.91319092,-97.08516765,"Northbound Grey at Munroe,30,0"
1405,49.89704515,-97.26373937,"Southbound Saulteaux at Saulteaux E,30,0"
1406,49.85066813,-97.22642188,"Westbound West Taylor at Holland,40,0"
1407,49.85129217,-97.2301691,"Westbound West Taylor at Shaftesbury,30,0"
1408,49.85018019,-97.21866329,"Westbound Taylor at Coleraine,20,0"
1409,49.85020476,-97.22143075,"Westbound Taylor at Park South,40,0"
1410,49.7940562,-97.15979249,"Northbound Bairdmore at Firbridge,30,0"
1411,49.79479462,-97.1575829,"Northbound Bairdmore at Pembina,10,0"
1412,49.79186186,-97.16491945,"Northbound Bairdmore at Calderwood East,40,0"
1413,49.79254909,-97.16287871,"Northbound Bairdmore at Marrington,20,0"
1414,49.78784302,-97.17015637,"Northbound Bairdmore at Sandusky,20,0"
1415,49.79081265,-97.1679603,"Northbound Bairdmore at Calderwood West,10,0"
1416,49.80967536,-97.07110273,"Northbound Creek Bend at Creek Bend,10,0"
1417,49.83178807,-97.03173041,"Eastbound Sage Creek at Charity,20,0"
1418,49.82763117,-97.03748903,"Westbound Warde at Red Lily,30,0"
1419,49.83613196,-97.04494703,"Eastbound Dr. David Friesen at Burning Glass,40,0"
1420,49.83301497,-97.03564401,"Eastbound Sage Creek at Solstice Lane,10,0"
1421,49.81279189,-97.07513517,"Northbound St Anne's at Aldgate,10,0"
1422,49.81265107,-97.07532147,"Southbound St Anne's at Aldgate,20,0"
1423,49.8761644,-97.03986476,"Eastbound Camiel Sys at Ray Marius,20,0"
1424,49.92569827,-97.21608999,"Westbound Logan at Ryan,0,0"
1425,49.82211725,-97.12926668,"Westbound Riel at Oakleaf,20,0"
1426,49.80692722,-97.11392399,"Northbound St Mary's at Warde North,0,0"
1427,49.82645615,-97.11505556,"Westbound Riel at St. Mary's,0,0"
1428,49.80161186,-97.11507559,"Westbound Burland at St. Mary's,10,0"
1429,49.80500762,-97.11480471,"Northbound St Mary's at Warde,40,0"
1430,49.82298445,-97.08821729,"Eastbound Compark at Ashworth,10,0"
1431,49.83145328,-97.09721439,"Northbound Ashworth at Meadowood,20,0"
1432,49.91035594,-97.20580569,"Northbound King Edward at Dublin South,40,0"
1433,49.82288821,-97.09001466,"Northbound Ashworth at Harlesden,20,0"
1434,49.9507233,-97.18318632,"Northbound Mandalay at Abraham,20,0"
1435,49.86863258,-97.07235947,"Southbound Speers at Bernier,0,0"
1436,49.86836911,-97.07220295,"Northbound Speers at Bernier,20,0"
1437,49.84036577,-97.09383242,"Northbound St Anne's at Lavalee,40,0"
1438,49.95156148,-97.18386575,"Southbound Mandalay at Margate,10,0"
1439,49.87104807,-97.08130971,"Westbound Elizabeth at De Bourmont,0,0"
1440,49.87066384,-97.08092133,"Southbound De Bourmont at Elizabeth,0,0"
1441,49.87049472,-97.07236883,"Southbound Speers at Elizabeth,20,0"
1442,49.87131111,-97.0722389,"Northbound Speers at Elizabeth,0,0"
1443,49.8709145,-97.08736912,"Eastbound Elizabeth at Drake,30,0"
1444,49.83450323,-97.09069745,"Northbound St Anne's at Meadowood,10,0"
1445,49.87104922,-97.08355039,"Westbound Elizabeth at Hansford,40,0"
1446,49.87092314,-97.08354146,"Eastbound Elizabeth at Hansford,30,0"
1447,49.8745228,-97.20192862,"Southbound St James at Academy,20,0"
1448,49.94921351,-97.18269948,"Southbound Mandalay at Mapleton,20,0"
1449,49.86729143,-97.16357933,"Eastbound Corydon at Harrow,30,0"
1450,49.93613864,-97.22469325,"Northbound Eagle at Oak Point,40,0"
1451,49.86657881,-97.16572161,"Eastbound Corydon at Guelph,20,0"
1452,49.94830217,-97.17679547,"Westbound Mapleton at Madrigal,40,0"
1453,49.86608036,-97.16775831,"Westbound Corydon at Wilton,30,0"
1454,49.86534199,-97.1694144,"Eastbound Corydon at Rockwood,40,0"
1455,49.86517035,-97.17050632,"Westbound Corydon at Rockwood,10,0"
1456,49.86466325,-97.17200053,"Westbound Corydon at Thurso,0,0"
1457,49.86440541,-97.17219116,"Eastbound Corydon at Thurso,20,0"
1458,49.9488935,-97.17893382,"Westbound Mapleton at Neville,10,0"
1459,49.92348574,-97.15355895,"Eastbound Aberdeen at Arlington,30,0"
1460,49.94874814,-97.17884173,"Eastbound Mapleton at Rozmus East,0,0"
1461,49.92928086,-97.15935708,"Westbound Mountain at Kildarroch,20,0"
1462,49.88800866,-97.27902998,"Westbound Ness at Sturgeon,40,0"
1463,49.8193615,-97.11576227,"Northbound River at Darwin,20,0"
1464,49.94825284,-97.17709007,"Eastbound Mapleton at Madrill,20,0"
1465,49.81995703,-97.11366761,"Southbound River at St. Mary's,0,0"
1466,49.80836889,-97.20222677,"Westbound Columbia at Oakhill,10,0"
1467,49.80919849,-97.19888792,"Westbound Columbia at Prospect,20,0"
1468,49.81550758,-97.1968048,"Eastbound Scurfield at Kenaston,30,0"
1469,49.81905599,-97.2057651,"Northbound Columbia at McGillivray,0,0"
1470,49.81517213,-97.19779036,"Eastbound Scurfield at Kenaston West,40,0"
1471,49.82972971,-97.18822464,"Northbound Lindenwood at Waterbury South,40,0"
1472,49.8328145,-97.18417385,"Northbound Lindenwood at Waterbury North,10,0"
1473,49.83114061,-97.18469543,"Northbound Lindenwood at Foxmeadow,20,0"
1474,49.9419269,-97.05690515,"Westbound Gilmore at Malcana,0,0"
1475,49.90317058,-97.13699597,"Northbound King at Logan,10,0"
1476,49.82110393,-97.19747264,"Southbound McGillivray Kenaston Access at Canadian Tire,30,0"
1477,49.86182394,-97.07834951,"Southbound Autumnwood at Cottonwood,40,0"
1478,49.93160859,-97.1677408,"Eastbound Mountain at McPhillips West,0,0"
1479,49.8880626,-97.28145052,"Westbound Ness at Pebblewood,20,0"
1480,49.81921584,-97.1975289,"Southbound McGillivray Kenaston Access at Kenaston East,40,0"
1481,49.81909746,-97.19743598,"Eastbound McGillivray Kenaston Access at Kenaston East,10,0"
1482,49.87472969,-97.32299683,"Eastbound Augier at Gagnon,10,0"
1483,49.93917073,-97.11545462,"Northbound Main at Burrin,10,0"
1484,49.82116426,-97.19730356,"Northbound Linden Ridge Ctr at Canadian Tire,30,0"
1485,49.8393198,-97.12173207,"Eastbound St Vital at Pulberry,20,0"
1486,49.88266615,-97.31391012,"Northbound Unicity West Access at Unicity (Shoppers Drugs),30,0"
1487,49.89425762,-97.277652,"Northbound Sturgeon at Silver,10,0"
1488,49.88562821,-97.31039616,"Northbound Unicity North Access at Unicity (Sobey's),20,0"
1489,49.87468034,-97.32145361,"Eastbound Augier at St. Charles,20,0"
1490,49.84168757,-97.07262467,"Southbound Lakewood at Bishop Grandin North,0,0"
1491,49.82373274,-97.14974039,"Eastbound Plaza at Plaza East,0,0"
1492,49.83367154,-97.05266722,"Southbound De La Seigneurie at Island Lakes,0,0"
1493,49.83924247,-97.06571206,"Southbound Island Shore at Waterfront,0,0"
1494,49.84717323,-97.1468841,"Eastbound Point at North,40,0"
1495,49.84764633,-97.14946732,"Eastbound Point at Somerset,20,0"
1496,49.85073057,-97.15221531,"Northbound Pembina at Merriam,40,0"
1497,49.84630933,-97.14181204,"Eastbound Point at Riverwood,30,0"
1498,49.84682385,-97.14472743,"Eastbound Point at Waterford,30,0"
1499,49.8856644,-97.31226038,"Southbound Unicity North Access at Unicity (Wal-Mart),40,0"
1500,49.94062669,-97.11482637,"Southbound Main at Forrest,30,0"
1501,49.80390136,-97.10325656,"Northbound Paddington at Westbourne,0,0"
1502,49.90337488,-97.25160487,"Westbound Saskatchewan at Wihuri,0,0"
1503,49.80564292,-97.10468955,"Northbound Paddington at Burland,20,0"
1504,49.90415554,-97.13113653,"Westbound Higgins at Maple,30,0"
1505,49.86512435,-97.08590009,"Northbound Drake at Blackberry,40,0"
1506,49.89395007,-97.15211058,"Northbound Balmoral at Ellice North,10,0"
1507,49.88765197,-97.19649842,"Southbound Empress at Maroons,0,0"
1508,49.90868024,-97.15188196,"Northbound Sherbrook at Henry,20,0"
1509,49.90778229,-97.15254304,"Northbound Sherbrook at Logan,0,0"
1510,49.89151857,-97.15249585,"Northbound Balmoral at Balmoral Station,0,0"
1511,49.88689844,-97.13531149,"Northbound Fort at Assiniboine,0,0"
1512,49.9275728,-97.1662218,"Eastbound Aberdeen at Radford,30,0"
1513,49.89782989,-97.15229657,"Southbound Balmoral at Cumberland,10,0"
